temp,humid,co2,voc,pm25
19.84,24.12,499,241,1
19.93,24.06,498,227,1
19.91,24.14,500,230,1
19.81,24.14,500,238,2
19.91,24.2,492,238,1
19.85,24.16,492,222,1
19.9,24.11,488,206,1
19.85,24.06,492,207,1
19.83,24.22,493,214,1
19.83,24.29,491,221,1
19.84,24.19,486,198,1
19.88,24.02,490,195,1
19.85,24.04,485,192,2
19.8,24.01,486,190,1
19.81,23.95,486,167,1
19.8,24.04,481,161,1
19.87,24.0,482,156,1
19.77,24.01,483,148,1
19.8,23.94,478,148,1
19.83,23.9,480,151,1
19.83,23.92,484,147,1
19.77,24.13,486,149,1
19.77,24.13,484,149,1
19.84,24.15,487,147,1
19.83,24.13,496,198,1
19.81,24.29,496,242,1
19.8,24.48,514,267,2
19.81,24.31,515,247,1
19.87,24.25,511,233,1
19.87,24.31,508,225,1
19.83,24.46,511,216,1
19.87,24.39,513,204,1
19.85,24.37,512,193,1
19.84,24.5,512,195,1
19.84,24.53,513,173,1
19.91,24.39,517,174,1
19.94,24.31,508,178,1
19.85,24.66,503,169,2
19.91,24.48,507,164,1
19.91,24.79,507,169,1
19.87,24.77,517,171,1
19.95,24.59,515,163,1
19.97,24.91,518,162,1
20.0,25.05,530,167,1
20.01,25.17,545,158,1
20.0,25.04,561,154,2
19.91,25.94,569,163,1
19.97,25.49,563,156,2
19.9,25.67,565,160,1
19.94,26.09,566,159,3
20.01,25.56,584,169,2
19.97,25.7,593,166,2
20.03,25.57,590,157,1
19.93,25.81,581,160,2
19.95,25.66,578,155,2
19.97,25.86,585,589,2
20.01,25.7,583,386,4
20.01,26.03,585,384,6
20.03,26.47,596,377,7
20.05,26.85,610,356,9
20.07,27.6,624,334,5
20.05,28.05,651,319,5
20.2,28.15,668,304,6
20.25,28.32,672,296,6
20.2,28.14,656,337,5
20.13,28.36,658,338,6
20.2,28.04,664,336,3
20.23,27.52,647,310,4
20.3,27.41,632,314,3
20.25,27.79,670,303,4
20.24,27.85,662,304,3
20.28,27.4,651,278,3
20.38,27.09,648,270,3
20.23,27.19,652,269,2
20.41,26.62,652,258,3
20.37,26.63,648,249,2
20.49,26.65,650,233,2
20.47,26.87,643,233,3
20.34,26.63,622,218,3
20.65,26.77,606,241,2
20.72,26.82,619,281,1
20.47,27.16,635,271,3
20.42,27.24,621,243,1
20.75,26.94,621,239,2
20.76,26.82,615,234,1
20.59,27.31,632,249,1
20.61,26.63,642,254,1
20.52,26.61,623,235,1
20.68,25.67,596,226,1
20.71,25.3,574,210,1
20.7,25.37,630,233,1
20.61,25.6,563,209,1
20.67,25.17,550,199,1
20.65,25.27,563,205,1
20.55,25.04,545,195,1
20.68,24.85,538,178,1
20.21,25.28,540,185,1
20.21,24.94,526,177,2
20.13,25.13,510,167,1
20.13,25.09,503,174,1
20.05,25.04,498,154,1
20.03,25.32,491,158,1
20.35,25.44,506,170,1
20.34,24.36,513,169,1
20.48,23.68,498,163,1
20.48,23.92,490,155,1
20.51,24.23,498,162,1
20.58,24.57,547,177,1
20.54,24.45,546,263,2
20.51,23.99,537,227,1
20.58,23.76,521,206,1
20.54,23.64,518,202,1
20.56,23.54,511,202,1
20.42,24.03,520,205,1
20.56,23.61,525,224,2
20.52,24.08,521,276,2
20.68,23.39,525,378,1
20.63,23.39,527,309,2
20.54,23.98,526,282,1
20.24,24.01,531,285,1
20.14,24.07,522,276,2
20.21,23.94,526,264,2
20.17,23.9,531,243,20
20.28,24.07,528,269,57
20.47,24.25,527,272,50
20.51,24.46,522,277,48
20.45,24.74,514,270,40
20.48,24.73,509,273,31
20.47,24.61,508,280,25
20.45,24.83,502,271,21
20.35,25.18,501,268,18
20.41,25.32,507,287,16
20.48,25.23,507,285,14
20.59,26.4,574,310,13
20.71,25.81,562,312,10
20.74,25.89,575,318,8
20.75,25.76,582,406,8
20.76,25.72,600,355,8
20.81,25.59,635,348,6
20.86,25.2,623,342,5
20.86,25.42,620,326,5
20.76,25.74,638,331,4
20.91,25.28,641,376,4
20.89,25.26,645,348,4
20.96,25.57,654,340,3
20.82,25.32,660,335,3
20.59,25.6,661,336,3
20.58,25.48,644,307,2
20.61,25.07,621,298,2
20.56,25.03,594,278,2
20.68,24.61,576,264,2
20.59,24.7,562,255,2
20.54,24.69,544,237,2
20.51,24.58,531,232,1
20.48,24.45,516,210,1
20.41,24.73,505,207,1
20.37,24.66,497,194,2
20.38,24.56,485,193,1
20.38,24.55,479,191,1
20.23,24.65,469,176,1
20.39,24.41,462,172,1
20.31,24.42,458,164,1
20.37,24.35,455,163,1
20.28,24.32,450,161,1
20.23,24.42,444,159,1
20.27,24.62,455,169,1
20.39,24.44,459,183,2
20.35,24.41,457,187,3
20.41,24.26,467,192,4
20.37,24.67,482,188,6
20.55,24.97,503,200,6
20.74,24.98,512,203,6
20.71,25.06,528,338,5
20.7,24.65,547,251,5
20.79,24.09,542,222,5
20.76,24.14,542,210,3
20.79,23.8,593,207,3
20.79,23.71,559,240,3
20.81,23.64,553,252,2
20.92,23.64,564,255,3
20.81,25.1,578,284,2
20.94,24.07,623,272,2
21.05,23.59,601,274,2
21.01,24.09,600,280,2
20.85,24.04,598,283,2
20.86,23.86,587,260,2
20.81,23.7,578,247,1
20.88,23.48,567,235,1
20.72,23.78,562,260,1
20.74,23.68,555,259,1
20.67,23.6,549,263,1
20.74,23.41,549,251,1
20.65,23.39,542,245,2
20.54,23.64,538,234,1
20.81,23.58,532,260,1
20.47,24.51,703,525,2
20.72,24.91,763,453,1
20.65,25.57,797,442,1
20.74,25.55,812,391,1
20.67,25.16,805,365,1
20.61,24.95,745,319,1
20.75,24.54,758,557,1
20.75,24.37,717,407,1
20.79,24.36,704,361,1
20.82,24.29,690,347,1
20.91,24.88,720,648,1
21.12,24.35,728,585,2
20.95,23.75,684,434,2
20.96,23.29,648,376,1
20.98,23.04,626,420,1
20.98,22.98,611,359,1
20.96,22.7,594,330,1
20.72,22.93,586,314,1
20.72,22.79,568,283,1
20.7,22.7,551,260,1
20.72,22.36,537,242,1
20.71,22.25,530,238,1
20.67,22.08,520,223,1
20.67,21.91,513,211,1
20.65,21.8,512,198,2
20.56,21.79,505,194,2
20.52,21.79,505,201,1
20.48,21.86,498,191,1
20.48,21.68,492,207,1
20.49,21.58,493,208,1
20.47,21.64,490,212,1
20.51,21.55,491,209,1
20.42,21.59,492,209,1
20.45,21.53,491,189,1
20.42,21.44,490,175,1
20.34,21.45,488,172,2
20.38,21.5,487,167,1
20.37,21.44,487,171,1
20.37,21.47,483,164,1
20.38,21.34,481,162,1
20.28,21.36,482,162,1
20.3,21.38,479,162,1
20.25,21.48,479,179,1
20.23,21.46,478,172,1
20.27,21.47,480,174,1
20.18,21.49,479,185,1
20.24,21.42,480,202,1
20.18,21.52,478,201,1
20.14,21.59,481,196,1
20.18,21.55,482,198,1
20.15,21.62,483,192,1
20.14,21.74,481,205,1
20.15,21.7,480,189,1
20.11,21.75,480,184,1
20.09,21.86,479,199,1
20.15,21.8,479,189,2
20.08,22.0,476,184,1
20.07,22.06,474,178,1
20.05,22.1,471,181,1
20.09,22.06,474,171,1
20.04,22.25,474,174,1
20.11,22.2,470,175,2
20.04,22.19,470,169,1
20.11,22.2,471,178,0
20.07,22.27,472,203,1
20.03,22.4,471,228,1
20.05,22.33,470,217,2
20.04,22.28,470,226,1
20.08,22.29,469,209,1
20.03,22.31,469,212,0
19.97,22.43,468,210,1
20.0,22.37,474,190,1
19.97,22.48,472,192,1
19.97,22.44,469,170,0
20.0,22.4,467,166,1
19.98,22.46,468,160,1
19.97,22.48,469,152,1
19.98,22.44,474,150,0
20.0,22.41,468,147,1
19.94,22.57,469,141,1
19.95,22.53,466,139,1
19.91,22.54,468,138,1
19.94,22.5,465,132,1
19.93,22.57,463,132,1
19.97,22.35,464,132,1
19.91,22.45,467,129,1
19.95,22.13,464,133,1
19.93,21.88,462,131,1
19.97,21.66,461,123,2
19.91,21.32,468,125,2
19.9,21.02,463,122,1
19.85,20.8,465,115,1
19.85,20.6,465,113,1
19.88,20.35,462,112,1
19.85,20.35,465,117,1
19.84,20.19,460,116,1
19.8,20.1,464,110,2
19.83,19.98,462,108,1
19.77,20.1,467,104,1
19.83,20.01,467,107,2
19.83,20.06,468,105,1
19.84,20.1,473,123,2
19.76,20.13,479,134,2
19.8,20.25,486,138,2
19.8,20.06,486,140,2
19.77,20.02,491,144,2
19.8,20.0,489,139,2
19.6,20.64,493,154,1
19.63,20.92,514,214,2
19.74,20.45,527,205,3
19.76,20.01,524,166,2
19.8,19.85,504,158,2
19.83,19.69,487,145,2
19.74,19.66,487,139,2
19.74,19.51,476,133,2
19.74,19.51,467,118,2
19.74,19.45,466,112,2
19.71,19.37,462,113,2
19.77,19.3,457,110,2
19.71,19.27,450,98,2
19.7,19.24,449,95,3
19.71,19.18,445,92,2
19.77,19.18,438,90,2
19.74,19.12,442,90,3
19.66,19.24,440,86,3
19.74,19.14,436,79,3
19.71,19.15,434,70,3
19.7,19.05,431,68,2
19.7,19.11,431,66,2
19.71,19.17,436,69,2
19.69,19.15,428,70,2
19.71,18.99,432,75,3
19.63,19.15,429,67,3
19.63,18.93,429,65,3
19.64,19.08,430,62,3
19.67,19.11,428,60,3
19.66,19.0,425,63,3
19.64,19.12,428,62,3
19.61,19.16,428,54,3
19.59,19.07,426,57,3
19.59,19.18,423,50,2
19.63,18.98,422,52,2
19.63,19.19,425,59,3
19.6,19.13,423,66,4
19.69,19.02,424,58,3
19.63,18.97,422,55,2
19.59,18.91,424,62,2
19.69,18.99,427,56,2
19.63,18.97,425,63,2
19.59,18.94,429,60,2
19.59,19.0,431,62,3
19.61,19.19,429,64,2
19.54,19.4,427,64,2
19.57,19.28,426,72,2
19.6,19.15,428,70,2
19.57,18.95,431,62,2
19.54,18.89,425,72,2
19.47,19.08,417,67,3
19.46,19.5,418,71,2
19.44,19.69,423,82,2
19.46,19.97,423,72,3
19.43,20.14,422,72,2
19.69,21.33,429,77,3
19.56,22.26,445,79,6
19.61,22.04,451,81,8
19.63,22.1,453,88,8
19.6,21.63,453,86,8
19.51,21.83,455,92,5
19.63,21.23,465,95,5
19.61,21.08,468,88,5
19.57,21.18,463,88,4
19.5,21.34,468,86,4
19.63,21.38,528,92,3
19.63,20.96,509,86,5
19.73,20.43,489,82,4
19.66,20.65,482,86,3
19.6,20.79,483,86,2
19.74,20.67,492,86,3
19.64,20.93,499,82,3
19.73,20.82,531,85,2
20.03,20.55,525,84,2
20.01,19.99,505,83,2
20.04,19.82,494,76,2
19.77,20.19,483,80,2
19.88,20.07,476,79,2
20.15,19.79,476,89,2
20.15,19.91,478,111,2
20.23,19.87,477,122,8
20.24,19.78,473,119,2
20.28,19.95,473,123,1
20.32,19.66,469,120,2
20.34,19.41,467,113,2
20.37,20.35,472,116,2
20.37,19.76,483,118,1
20.28,19.97,493,121,1
20.28,19.66,482,118,2
20.31,19.56,474,114,1
20.31,20.14,474,119,9
20.3,20.49,477,133,9
20.3,20.89,474,148,8
20.32,21.55,479,177,6
20.27,21.97,478,204,5
20.28,22.9,480,231,6
20.32,23.3,478,241,4
20.3,23.66,475,253,3
20.32,23.79,475,257,3
20.28,23.74,474,277,4
20.42,24.37,486,272,4
20.47,24.06,496,268,2
20.61,22.95,493,360,2
20.82,23.39,592,372,3
20.88,22.45,559,300,2
20.94,22.31,649,324,2
21.03,22.94,677,317,1
21.05,22.66,572,277,2
20.95,21.04,594,259,2
20.79,21.08,515,224,2
20.84,20.96,495,241,2
20.86,21.02,488,253,2
20.61,21.87,499,247,1
20.65,21.91,495,235,3
20.86,21.33,495,234,3
20.95,20.8,484,216,3
20.88,20.43,480,218,2
20.75,21.25,495,231,4
20.63,21.73,516,244,2
20.75,20.98,517,222,2
20.76,21.24,513,222,10
20.84,21.45,516,244,19
20.86,21.38,576,274,20
20.96,21.01,552,261,18
20.95,21.51,555,249,16
20.96,21.28,610,275,12
20.99,20.7,569,216,10
21.02,20.45,558,224,9
21.03,20.32,556,199,7
21.06,19.92,560,202,6
21.02,20.18,561,185,6
21.05,20.85,586,193,5
21.21,20.25,602,196,6
21.23,20.01,596,191,5
21.25,19.88,603,190,7
21.29,20.0,625,186,5
21.26,20.03,622,238,4
21.33,19.83,622,224,4
21.03,20.17,619,222,2
21.1,20.23,597,263,3
20.62,20.92,595,298,3
20.65,20.4,590,256,4
20.89,20.1,579,233,2
20.56,20.53,575,260,3
20.84,20.2,579,245,4
20.72,20.54,582,243,4
20.76,20.34,597,233,3
20.82,20.17,601,211,5
20.84,20.35,649,217,5
20.67,20.72,635,246,5
20.71,20.48,627,285,5
20.72,20.32,599,265,5
20.68,20.64,575,272,5
20.75,21.21,581,276,3
20.76,22.17,645,265,4
20.91,23.8,732,274,5
21.02,24.66,819,294,4
21.03,23.52,767,289,5
21.06,22.84,709,272,5
21.01,22.8,695,264,5
21.09,22.79,690,918,5
21.12,22.45,681,745,4
21.03,22.61,664,686,4
20.89,22.77,700,656,3
20.89,23.54,705,599,24
20.99,24.0,743,544,26
20.84,23.85,752,489,24
21.19,23.05,785,411,20
21.25,22.66,732,463,18
20.89,22.8,701,373,15
21.01,23.1,695,373,13
21.13,23.18,715,607,12
21.05,23.86,734,679,10
20.89,23.55,730,650,9
21.06,23.59,738,590,8
20.82,23.39,735,523,7
21.19,22.72,711,457,6
21.23,22.5,705,390,5
20.95,22.41,679,533,4
20.67,22.58,657,393,4
20.72,22.03,624,332,5
20.79,21.51,607,323,3
20.67,21.51,591,303,3
20.67,21.44,584,295,4
20.76,21.43,581,297,2
20.7,21.44,589,296,3
20.7,21.44,588,284,4
20.67,21.41,586,285,3
20.74,21.26,580,267,3
20.62,21.29,573,272,3
20.58,21.41,574,259,2
20.67,21.31,570,267,3
20.58,21.23,567,261,3
20.61,21.24,565,256,2
20.54,21.17,558,254,3
20.52,21.09,559,275,2
20.52,21.08,552,278,3
20.51,20.97,558,286,3
20.54,20.97,552,279,3
20.45,20.94,549,274,3
20.42,21.03,547,274,2
20.44,20.85,546,256,3
20.38,20.91,546,254,3
20.38,20.89,545,250,4
20.37,20.82,546,251,2
20.34,20.82,549,248,3
20.31,20.83,546,243,3
20.3,20.86,544,247,2
20.35,20.72,546,242,3
20.35,20.73,540,244,3
20.28,20.8,543,251,2
20.27,20.73,543,254,3
20.3,20.7,544,261,3
20.23,20.81,543,260,2
20.23,20.8,544,268,3
20.21,20.66,547,286,2
20.24,20.7,541,294,2
20.21,20.73,541,294,2
20.21,20.66,539,294,3
20.21,20.63,540,312,3
20.15,20.69,542,324,3
20.2,20.5,535,335,2
20.18,20.66,536,338,3
20.18,20.55,534,337,4
20.11,20.65,533,338,3
20.07,20.83,536,337,2
20.15,20.45,530,337,3
20.11,20.42,530,324,3
20.11,20.32,534,311,2
20.11,20.5,531,315,3
20.04,20.7,530,300,3
20.13,20.31,531,303,3
20.09,20.41,528,303,2
20.09,20.29,529,281,2
20.11,20.08,523,283,2
20.05,20.2,524,275,2
20.11,20.01,524,284,2
20.11,20.1,523,275,2
20.13,19.97,517,279,2
20.11,20.0,520,272,2
20.11,19.94,522,253,2
20.04,20.04,519,257,2
20.08,19.8,520,258,2
20.11,19.88,519,240,2
20.08,20.0,518,257,2
20.04,20.08,520,245,2
20.08,19.89,521,246,2
20.09,19.82,520,267,2
20.01,19.93,517,269,2
20.05,19.87,515,265,2
20.04,19.89,516,256,3
20.07,19.48,519,253,2
20.09,19.64,517,250,2
20.08,19.51,517,234,2
20.08,19.62,514,232,2
20.01,19.58,511,231,2
20.08,19.48,510,225,2
20.0,19.69,512,226,2
20.07,19.26,509,220,2
20.11,19.18,513,212,2
20.08,19.18,515,214,2
20.13,19.24,514,207,2
20.09,19.09,512,195,2
20.08,18.97,513,198,2
20.03,19.11,514,186,2
20.05,19.0,516,182,2
20.03,19.03,514,189,2
20.07,19.0,514,182,2
20.05,18.74,514,175,3
20.04,18.66,515,180,3
20.0,18.84,511,167,2
20.07,18.67,511,176,2
20.03,18.71,513,178,2
20.05,18.53,513,177,1
20.04,18.75,518,206,2
20.05,18.51,519,215,3
20.04,18.49,519,224,2
20.05,18.53,515,231,2
20.05,18.43,517,244,2
20.07,18.32,518,233,2
20.05,18.4,517,237,2
20.07,18.47,521,233,2
20.07,18.49,527,306,2
20.05,18.5,523,322,2
20.09,18.56,524,340,2
20.04,18.72,529,341,2
20.13,18.56,529,343,2
20.05,18.43,531,341,2
20.03,18.78,542,348,2
20.01,18.68,548,347,2
20.11,18.64,570,585,2
20.15,18.55,580,518,2
20.17,18.36,563,404,2
20.14,18.12,546,347,2
20.2,17.92,539,337,2
20.09,17.93,526,306,3
20.14,17.87,519,279,2
20.09,17.8,512,251,2
20.14,17.66,506,223,3
20.18,17.43,501,212,3
20.15,17.41,494,185,4
20.15,17.35,492,171,4
20.11,17.47,493,160,3
20.13,17.31,488,151,5
20.15,17.5,490,131,6
20.14,17.35,483,114,7
20.13,17.32,486,104,6
20.14,17.41,484,108,4
20.15,17.22,482,104,5
20.17,17.18,483,105,6
20.17,17.37,482,93,6
20.14,17.31,478,96,5
20.14,17.29,475,98,6
20.08,17.25,472,94,5
20.08,17.41,478,87,5
20.01,17.5,476,85,5
20.04,17.39,473,83,5
20.03,17.54,476,89,4
19.95,17.64,471,80,5
20.05,17.5,469,87,4
20.01,17.69,470,88,3
20.08,17.59,470,76,4
20.0,17.57,463,80,5
20.04,17.75,465,81,4
20.04,17.82,469,78,6
20.01,17.72,465,88,7
20.03,17.78,465,89,8
20.03,17.79,465,88,7
19.93,17.98,463,85,6
20.05,17.82,463,83,5
20.03,17.91,462,83,5
20.03,18.03,462,87,5
20.04,18.0,459,82,5
20.04,18.06,459,80,6
20.09,18.62,461,86,5
20.17,18.62,470,100,5
20.17,18.85,469,99,4
20.18,18.64,470,93,4
20.13,18.52,464,93,4
20.11,18.52,462,92,4
20.14,18.62,462,93,5
20.09,18.56,454,88,3
20.13,19.57,452,92,5
20.08,19.83,449,96,3
20.39,20.35,492,110,4
20.23,19.32,500,116,2
20.2,19.3,498,112,2
20.24,19.2,494,121,3
20.31,19.71,493,115,6
20.17,20.68,517,111,9
20.18,20.53,530,116,9
20.23,20.47,528,120,9
20.15,20.72,533,120,8
20.11,20.27,528,116,9
20.18,19.9,531,115,7
20.08,20.17,535,122,7
20.18,20.18,570,117,7
20.18,20.22,567,112,7
20.24,20.15,571,115,5
20.45,19.39,564,120,6
20.49,19.3,566,110,5
20.59,19.13,584,118,4
20.35,19.89,577,120,5
20.18,20.06,588,115,4
20.18,19.81,597,109,7
20.38,19.67,589,119,3
20.25,19.59,568,110,4
20.27,19.54,553,112,3
20.18,19.25,537,107,3
20.31,19.44,525,106,4
20.51,19.19,510,118,7
20.58,19.12,502,126,7
20.39,19.99,496,153,9
20.56,19.87,492,209,12
20.56,19.78,490,236,9
20.58,19.87,488,271,7
20.54,19.96,484,283,8
20.56,19.97,484,294,8
20.63,20.83,490,278,5
20.62,21.84,498,296,9
20.58,21.78,491,289,8
20.52,21.6,490,267,9
20.52,21.46,486,253,10
20.52,21.3,477,230,9
20.54,21.21,471,231,9
20.51,21.48,469,232,9
20.61,21.73,479,224,8
20.61,21.66,477,212,8
20.62,21.92,487,226,9
20.68,21.71,489,210,8
20.54,22.02,486,209,8
20.76,22.55,568,199,8
20.59,22.12,519,193,12
20.59,21.91,499,183,9
20.67,21.59,488,187,8
20.61,22.41,479,171,7
20.7,22.15,472,182,5
20.74,22.19,462,179,7
20.63,22.22,463,174,5
20.76,22.17,460,174,4
20.76,22.05,451,179,5
20.76,21.93,447,169,3
20.81,21.91,443,162,3
20.84,21.83,438,166,4
20.94,21.88,432,159,3
20.81,21.46,433,156,3
20.88,21.51,428,155,2
20.82,21.45,426,157,3
20.92,21.3,424,152,3
20.92,21.38,422,149,2
20.86,21.39,417,151,2
20.91,21.01,417,149,2
20.72,21.38,414,148,1
20.82,21.28,409,152,2
20.65,21.22,411,144,2
20.72,21.02,411,145,2
20.68,20.75,408,142,2
20.58,21.39,413,195,2
20.48,21.43,447,203,2
20.56,21.6,463,216,2
20.52,21.71,474,250,2
20.59,21.97,490,279,2
20.52,22.25,499,317,2
20.52,22.04,522,340,2
20.56,22.14,526,329,1
20.58,22.25,534,328,3
20.61,22.12,543,324,2
20.55,22.03,551,329,3
20.56,22.27,554,318,2
20.59,22.21,560,311,2
20.63,22.02,563,302,2
20.62,21.26,561,325,3
20.68,21.03,565,310,8
20.7,21.01,562,297,11
20.65,20.83,566,292,13
20.61,21.22,564,264,11
21.02,21.06,576,287,12
21.21,21.79,609,449,10
21.16,21.98,634,396,9
21.32,21.83,648,383,9
21.21,22.43,675,370,8
21.23,21.84,695,420,8
21.33,21.44,693,362,8
21.63,21.58,709,376,6
21.35,21.11,717,330,7
21.35,21.1,680,332,5
21.36,21.09,684,323,5
21.49,20.68,678,333,4
21.35,20.69,667,343,4
21.4,20.88,669,325,6
21.38,20.44,670,293,5
21.43,20.5,663,282,3
21.4,20.28,651,281,3
21.4,20.1,648,254,4
21.42,20.23,637,237,3
21.49,20.11,648,247,3
21.48,20.32,660,241,2
21.48,20.62,722,254,4
21.45,20.85,684,249,2
21.03,21.53,705,251,3
20.92,22.39,783,253,3
21.36,22.14,837,266,2
21.16,22.74,880,299,2
21.15,22.62,865,267,3
21.4,21.99,844,309,2
21.43,22.04,806,303,3
21.36,22.57,803,312,3
21.36,22.93,817,329,2
21.21,23.23,826,346,2
21.28,22.99,837,368,2
21.39,23.13,848,368,1
21.36,23.16,850,373,2
21.43,23.02,839,366,4
21.63,23.22,848,377,2
21.6,22.79,847,397,1
21.57,22.93,835,379,1
21.64,22.92,833,360,2
21.67,22.46,801,349,1
21.45,22.68,777,389,2
21.4,22.87,750,383,1
21.28,22.73,716,352,1
21.25,22.66,686,310,1
21.29,22.6,663,301,2
21.28,22.61,642,284,1
21.25,22.66,627,271,1
21.16,22.71,610,261,1
21.08,22.74,602,251,1
21.06,22.89,590,241,1
21.03,22.9,584,234,1
21.05,22.89,581,241,2
20.95,23.1,571,206,1
20.95,23.16,567,217,1
20.92,23.17,559,202,2
20.92,23.33,552,217,1
20.99,23.23,552,218,1
20.85,23.49,546,204,1
20.86,23.58,539,202,1
20.95,23.43,531,197,1
20.92,23.39,531,191,1
20.84,23.58,521,187,2
20.82,23.52,520,178,1
20.86,23.43,523,179,1
20.78,23.56,518,180,1
20.75,23.65,512,180,1
20.78,23.55,521,171,1
20.78,23.51,515,184,1
20.79,23.53,513,163,1
20.76,23.57,505,166,1
20.7,23.68,506,170,1
20.78,23.65,509,171,1
20.71,23.56,511,175,1
20.75,23.6,513,171,1
20.78,23.59,512,166,1
20.68,23.72,512,167,1
20.75,23.71,512,165,1
20.71,23.79,511,162,1
20.72,23.69,510,163,1
20.7,23.74,511,169,1
20.67,23.82,508,167,2
20.74,23.75,509,157,1
20.65,23.84,510,169,1
20.71,23.79,507,174,1
20.67,23.82,502,168,1
20.76,23.72,504,170,2
20.68,23.79,505,172,1
20.76,23.84,499,174,1
20.72,23.84,500,167,1
20.67,23.77,497,167,1
20.7,23.87,498,172,1
20.68,23.94,494,169,1
20.74,23.87,494,177,1
20.72,23.97,491,161,1
20.65,23.94,490,172,1
20.63,24.03,496,178,1
20.67,24.03,493,172,1
20.7,24.03,495,174,1
20.68,23.9,489,168,1
20.71,23.85,492,181,1
20.68,24.01,496,182,1
20.62,23.92,495,179,1
20.59,23.95,493,175,1
20.65,23.91,490,193,1
20.65,24.04,489,181,1
20.68,24.01,488,198,1
20.72,23.93,489,215,1
20.68,24.0,488,216,1
20.62,23.94,489,220,1
20.63,23.93,486,226,1
20.63,24.03,488,222,1
20.56,23.92,485,231,1
20.65,23.95,486,242,1
20.63,23.78,489,240,1
20.63,23.94,489,233,1
20.65,23.89,487,242,1
20.72,23.94,490,261,1
20.65,23.76,492,262,1
20.7,24.05,489,260,1
20.7,24.05,488,251,1
20.71,23.94,493,257,2
20.63,24.01,493,256,1
20.68,24.09,492,251,1
20.71,23.87,488,243,2
20.7,23.88,494,249,1
20.61,23.74,496,253,2
20.7,23.79,493,264,2
20.63,23.63,490,262,2
20.65,23.73,490,274,2
20.68,23.7,493,268,2
20.63,23.79,494,267,2
20.67,23.88,489,282,2
20.65,23.92,498,337,2
20.7,23.81,500,348,2
20.68,24.06,501,347,2
20.7,23.82,498,347,2
20.68,23.9,519,417,2
20.68,23.88,534,435,2
20.63,23.86,536,418,2
20.68,24.0,528,375,2
20.7,24.05,559,400,2
20.67,24.0,580,381,3
20.7,23.76,571,363,3
20.67,23.61,558,342,2
20.61,23.49,548,322,2
20.62,23.39,533,302,2
20.67,23.29,521,286,2
20.65,23.14,518,267,2
20.63,23.12,507,260,2
20.63,22.98,505,238,2
20.62,23.1,497,227,3
20.63,22.92,495,233,2
20.67,22.86,490,216,2
20.61,22.78,487,208,2
20.62,22.78,479,206,3
20.61,22.78,474,181,3
20.61,22.78,471,185,2
20.58,22.84,472,184,2
20.56,22.86,465,171,3
20.56,22.78,465,164,2
20.49,22.87,466,166,2
20.54,22.79,466,160,2
20.55,22.6,456,156,2
20.62,22.54,455,147,2
20.56,22.66,451,152,2
20.56,22.59,451,148,2
20.62,22.59,456,146,3
20.58,22.49,452,143,2
20.52,22.79,450,142,2
20.61,22.56,447,138,2
20.54,22.5,449,139,2
20.59,22.53,449,143,2
20.56,22.53,445,135,2
20.54,22.62,448,136,2
20.59,22.46,451,136,2
20.56,22.4,448,133,2
20.54,22.54,444,132,2
20.58,22.56,444,135,2
20.58,22.53,438,132,2
20.58,22.53,444,134,2
20.51,22.69,447,130,2
20.48,23.15,442,129,2
20.55,22.96,449,138,2
20.59,22.78,452,136,2
20.52,22.81,452,141,2
20.52,22.84,455,137,1
20.52,22.69,453,138,2
20.48,22.78,454,132,1
20.45,22.57,445,136,3
20.49,22.76,449,134,2
20.49,23.0,446,136,1
20.48,23.22,448,141,1
20.74,23.51,460,149,2
20.72,23.7,474,145,4
20.71,24.64,506,139,3
20.67,24.72,533,138,5
20.71,24.56,538,144,4
20.68,24.12,533,137,4
20.79,23.67,541,145,4
20.81,23.49,570,144,4
20.76,23.32,553,135,3
20.78,24.05,557,135,3
20.79,23.46,642,139,2
20.79,23.25,578,136,2
20.88,22.9,551,137,2
21.05,22.67,562,138,2
21.03,22.92,582,134,2
20.88,23.28,592,132,2
20.89,23.29,603,134,2
20.86,23.31,618,132,2
21.12,23.21,604,135,2
21.23,22.31,591,127,2
21.16,22.57,576,128,2
21.26,22.27,566,125,1
21.25,22.37,566,123,1
21.38,21.95,598,134,2
21.32,22.24,567,128,2
21.32,22.14,553,124,1
21.46,21.6,550,131,2
21.26,22.02,553,122,2
21.23,22.22,551,128,1
21.02,22.54,549,132,2
21.36,22.35,546,125,1
21.39,22.13,545,132,2
21.43,22.47,543,138,2
21.29,22.84,551,138,2
21.13,23.09,559,144,1
21.05,22.42,556,139,1
21.03,22.39,538,137,1
21.16,22.11,522,143,2
21.12,22.68,512,220,7
21.06,23.53,504,291,7
20.95,24.61,510,304,7
21.09,24.82,503,316,7
21.12,25.18,498,309,4
21.06,25.32,494,318,5
21.06,25.4,498,308,5
21.08,25.23,491,295,7
21.06,25.46,495,294,9
21.03,25.22,499,276,10
21.02,25.09,498,278,9
20.96,25.08,492,257,8
20.89,25.12,498,255,7
20.89,25.27,497,260,8
20.91,25.06,496,249,9
20.89,25.54,498,237,6
20.95,24.98,791,264,6
20.98,24.66,531,209,4
20.94,24.35,504,235,3
20.94,24.65,497,217,5
20.94,24.31,497,225,3
20.92,25.03,534,226,3
20.85,25.02,551,231,3
20.86,24.35,550,231,4
20.89,24.28,549,254,3
20.82,24.29,547,244,2
20.86,24.05,543,269,3
20.84,23.89,549,277,2
